latitude,longtitude,depth,temperature,time
,,5.661,19.6,1685091909774
,,5.651,19.6,1685091909844
,,5.464,19.6,1685091909914
,,5.609,19.6,1685091909984
,,5.807,19.6,1685091910124
,,5.890,19.6,1685091910194
,,5.922,19.6,1685091910266
,,6.130,19.6,1685091910336
,,6.275,19.6,1685091910406
,,6.192,19.6,1685091910476
,,6.005,19.6,1685091910546
,,5.828,19.6,1685091910616
,,5.609,19.6,1685091910684
,,5.516,19.6,1685091910754
,,5.630,19.6,1685091910824
,,5.422,19.6,1685091910894
,,5.245,19.6,1685091910964
,,5.204,19.6,1685091911034
,,5.068,19.6,1685091911104
,,4.839,19.6,1685091911174
,,4.766,19.6,1685091911244
,,4.891,19.6,1685091911314
,,4.954,19.6,1685091911384
,,5.047,19.6,1685091911454
,,5.120,19.6,1685091911524
,,5.141,19.6,1685091911594
,,5.256,19.6,1685091911664
,,5.432,19.6,1685091911734
,,5.537,19.6,1685091911804
,,5.526,19.6,1685091911874
,,5.537,19.6,1685091911944
47.328905,4.08686,5.557,0.0,1685091912000
,,5.557,19.6,1685091912014
,,5.495,19.6,1685091912084
,,5.412,19.6,1685091912154
,,5.432,19.6,1685091912224
,,5.505,19.6,1685091912294
,,5.505,19.6,1685091912364
,,5.453,19.6,1685091912434
,,5.297,19.6,1685091912504
,,5.193,19.6,1685091912573
,,5.131,19.6,1685091912644
,,5.089,19.6,1685091912714
,,5.047,19.6,1685091912784
,,5.058,19.6,1685091912854
47.328908333333324,4.086856666666667,5.183,0.0,1685091913000
,,5.183,19.6,1685091913064
,,5.172,19.6,1685091913134
,,5.120,19.6,1685091913204
,,4.933,19.6,1685091913344
,,4.766,19.6,1685091913414
,,4.756,19.6,1685091913483
,,4.850,19.6,1685091913554
,,4.933,19.6,1685091913624
,,4.954,19.6,1685091913694
,,5.037,19.6,1685091913898
47.32891333333334,4.086866666666666,5.037,0.0,1685091914000
,,5.037,19.6,1685091914087
,,5.016,19.6,1685091914115
,,4.954,19.6,1685091914272
,,5.037,19.6,1685091914453
,,5.110,19.6,1685091914480
,,5.151,19.6,1685091914480
,,5.297,19.6,1685091914636
,,5.391,19.6,1685091914664
,,5.391,19.6,1685091914694
,,5.360,19.6,1685091914821
47.328920000000004,4.086878333333333,5.339,0.0,1685091915000
,,5.339,19.6,1685091915004
,,5.235,19.6,1685091915032
,,5.224,19.6,1685091915032
,,5.162,19.6,1685091915187
,,5.120,19.6,1685091915369
47.32893000000001,4.086886666666667,5.016,0.0,1685091916000
,,5.016,19.6,1685091916463
,,4.933,19.6,1685091916536
,,5.089,19.6,1685091916536
,,5.037,19.6,1685091916628
,,4.954,19.6,1685091916653
,,4.933,19.6,1685091916653
,,4.964,19.6,1685091916815
,,4.985,19.6,1685091916837
,,5.058,19.6,1685091916865
,,5.037,19.6,1685091916998
47.32893166666666,4.086886666666667,5.131,0.0,1685091917000
,,5.131,19.6,1685091917020
,,5.256,19.6,1685091917182
,,5.484,19.6,1685091917204
,,5.547,19.6,1685091917366
,,5.370,19.6,1685091917388
,,5.339,19.6,1685091917417
,,5.464,19.6,1685091917474
,,5.537,19.6,1685091917545
,,5.526,19.6,1685091917614
,,5.464,19.6,1685091917685
,,5.495,19.6,1685091917755
,,5.537,19.6,1685091917825
,,5.537,19.6,1685091917895
,,5.422,19.6,1685091917965
47.32892666666667,4.086886666666667,5.172,0.0,1685091918000
,,5.172,19.6,1685091918035
,,5.162,19.6,1685091918105
,,5.214,19.6,1685091918175
,,5.193,19.6,1685091918244
,,5.079,19.6,1685091918315
,,4.985,19.6,1685091918384
,,4.985,19.6,1685091918454
,,5.006,19.6,1685091918527
,,4.943,19.6,1685091918594
,,4.829,19.6,1685091918664
,,4.746,19.6,1685091918738
,,4.746,19.6,1685091918806
,,4.860,19.6,1685091918875
,,5.016,19.6,1685091918945
47.32892666666667,4.086886666666667,5.037,0.0,1685091919000
,,5.037,19.6,1685091919015
,,5.079,19.6,1685091919084
,,5.131,19.6,1685091919155
,,5.110,19.6,1685091919225
,,5.047,19.6,1685091919295
,,4.995,19.6,1685091919364
,,4.995,19.6,1685091919434
,,5.099,19.6,1685091919504
,,5.214,19.6,1685091919574
,,5.266,19.6,1685091919644
,,5.204,19.6,1685091919715
,,5.068,19.6,1685091919785
,,5.068,19.6,1685091919854
,,5.037,19.6,1685091919926
,,5.079,19.6,1685091919995
47.32892666666667,4.086885,5.204,0.0,1685091920000
,,5.204,19.6,1685091920066
,,5.380,19.6,1685091920136
,,5.453,19.6,1685091920206
,,5.370,19.6,1685091920275
,,5.256,19.6,1685091920345
,,5.287,19.6,1685091920415
,,5.401,19.6,1685091920485
,,5.484,19.6,1685091920555
,,5.484,19.6,1685091920625
,,5.484,19.6,1685091920695
,,5.682,19.6,1685091920766
,,5.786,19.6,1685091920836
,,5.703,19.6,1685091920905
,,5.505,19.6,1685091920975
47.32892833333334,4.086881666666667,5.412,0.0,1685091921000
,,5.412,19.6,1685091921045
,,5.599,19.6,1685091921115
,,5.807,19.6,1685091921186
,,5.786,19.6,1685091921256
,,5.641,19.6,1685091921325
,,5.578,19.6,1685091921397
,,5.703,19.6,1685091921465
,,5.734,19.6,1685091921535
,,5.547,19.6,1685091921605
,,5.318,19.6,1685091921675
,,5.328,19.6,1685091921746
,,5.537,19.6,1685091921816
,,5.641,19.6,1685091921886
,,5.422,19.6,1685091921955
47.32893000000001,4.08688,5.141,0.0,1685091922000
,,5.141,19.6,1685091922025
,,5.120,19.6,1685091922096
,,5.276,19.6,1685091922166
,,5.339,19.6,1685091922236
,,5.235,19.6,1685091922305
,,5.193,19.6,1685091922376
,,5.297,19.6,1685091922447
,,5.464,19.6,1685091922515
,,5.412,19.6,1685091922585
,,5.204,19.6,1685091922655
,,5.110,19.6,1685091922726
,,5.266,19.6,1685091922795
,,5.464,19.6,1685091922865
,,5.453,19.6,1685091922935
47.32892833333334,4.086881666666667,5.370,0.0,1685091923000
,,5.370,19.6,1685091923006
,,5.297,19.6,1685091923075
,,5.276,19.6,1685091923145
,,5.235,19.6,1685091923215
,,5.214,19.6,1685091923285
,,5.256,19.6,1685091923355
,,5.318,19.6,1685091923427
,,5.349,19.6,1685091923495
,,5.360,19.6,1685091923565
,,5.318,19.6,1685091923705
,,5.432,19.6,1685091923846
,,5.412,19.6,1685091923915
,,5.422,19.6,1685091923985
47.32893000000001,4.086881666666667,5.443,0.0,1685091924000
,,5.443,19.6,1685091924055
,,5.412,19.6,1685091924126
,,5.505,19.6,1685091924196
,,5.599,19.6,1685091924266
,,5.505,19.6,1685091924335
,,5.370,19.6,1685091924407
,,5.349,19.6,1685091924480
,,5.318,19.6,1685091924664
,,5.297,19.6,1685091924692
,,5.099,19.6,1685091924716
,,5.099,19.6,1685091924854
,,5.058,19.6,1685091924880
47.32893000000001,4.086881666666667,5.047,0.0,1685091925000
,,5.047,19.6,1685091925005
,,5.027,19.6,1685091925033
,,4.860,19.6,1685091925064
,,4.725,19.6,1685091925191
,,4.725,19.6,1685091925216
,,4.798,19.6,1685091925377
,,4.798,19.6,1685091925401
,,4.839,19.6,1685091925430
,,4.870,19.6,1685091925562
,,4.902,19.6,1685091925586
,,4.954,19.6,1685091925616
,,4.975,19.6,1685091925747
,,4.943,19.6,1685091925776
,,4.943,19.6,1685091925947
,,5.058,19.6,1685091925975
47.32893166666666,4.086883333333334,5.193,0.0,1685091926000
,,5.193,19.6,1685091926123
,,5.172,19.6,1685091926152
,,5.141,19.6,1685091926180
,,5.224,19.6,1685091926308
,,5.172,19.6,1685091926332
,,5.214,19.6,1685091926493
,,5.360,19.6,1685091926516
,,5.266,19.6,1685091926516
,,5.193,19.6,1685091926678
,,5.183,19.6,1685091926701
,,5.162,19.6,1685091926730
,,5.141,19.6,1685091926787
,,5.131,19.6,1685091926856
,,5.193,19.6,1685091926926
,,5.120,19.6,1685091926996
47.328935,4.086883333333334,5.068,0.0,1685091927000
,,5.068,19.6,1685091927066
,,5.141,19.6,1685091927136
,,5.089,19.6,1685091927206
,,4.975,19.6,1685091927276
,,5.006,19.6,1685091927346
,,4.995,19.6,1685091927416
,,5.037,19.6,1685091927486
,,5.162,19.6,1685091927556
,,5.204,19.6,1685091927626
,,5.151,19.6,1685091927696
,,5.110,19.6,1685091927766
,,5.183,19.6,1685091927839
,,5.214,19.6,1685091927906
,,5.193,19.6,1685091927976
47.328939999999996,4.086885,5.204,0.0,1685091928000
,,5.204,19.6,1685091928116
,,5.266,19.6,1685091928186
,,5.276,19.6,1685091928256
,,5.318,19.6,1685091928326
,,5.276,19.6,1685091928396
,,5.245,19.6,1685091928467
,,5.276,19.6,1685091928537
,,5.318,19.6,1685091928606
,,5.297,19.6,1685091928676
,,5.308,19.6,1685091928816
,,5.380,19.6,1685091928957
47.328943333333335,4.086886666666667,5.339,0.0,1685091929000
,,5.339,19.6,1685091929028
,,5.339,19.6,1685091929098
,,5.328,19.6,1685091929168
,,5.432,19.6,1685091929238
,,5.401,19.6,1685091929378
,,5.443,19.6,1685091929448
,,5.391,19.6,1685091929518
,,5.422,19.6,1685091929588
,,5.391,19.6,1685091929868
,,5.401,19.6,1685091929938
47.32894833333333,4.0868883333333335,5.339,0.0,1685091930000
,,5.339,19.6,1685091930218
,,5.276,19.6,1685091930288
,,5.339,19.6,1685091930358
,,5.349,19.6,1685091930428
,,5.380,19.6,1685091930498
,,5.266,19.6,1685091930568
,,5.276,19.6,1685091930638
,,5.297,19.6,1685091930708
,,5.391,19.6,1685091930778
,,5.380,19.6,1685091930848
,,5.380,19.6,1685091930918
,,5.401,19.6,1685091930988
47.32895,4.0868883333333335,5.505,0.0,1685091931000
,,5.505,19.6,1685091931058
,,5.557,19.6,1685091931128
,,5.537,19.6,1685091931198
,,5.568,19.6,1685091931268
,,5.495,19.6,1685091931338
,,5.432,19.6,1685091931408
,,5.505,19.6,1685091931480
,,5.495,19.6,1685091931548
,,5.453,19.6,1685091931619
,,5.464,19.6,1685091931688
,,5.464,19.6,1685091931758
,,5.443,19.6,1685091931828
,,5.380,19.6,1685091931898
,,5.328,19.6,1685091931968
47.32895499999999,4.0868899999999995,5.318,0.0,1685091932000
,,5.318,19.6,1685091932038
,,5.318,19.6,1685091932108
,,5.328,19.6,1685091932178
,,5.412,19.6,1685091932248
,,5.297,19.6,1685091932318
,,5.276,19.6,1685091932388
,,5.266,19.6,1685091932458
,,5.287,19.6,1685091932528
,,5.297,19.6,1685091932599
,,5.339,19.6,1685091932668
,,5.360,19.6,1685091932738
,,5.339,19.6,1685091932808
,,5.318,19.6,1685091932878
,,5.276,19.6,1685091932948
47.32895833333334,4.086893333333333,5.276,0.0,1685091933000
,,5.276,19.6,1685091933018
,,5.224,19.6,1685091933088
,,5.308,19.6,1685091933158
,,5.339,19.6,1685091933228
,,5.339,19.6,1685091933298
,,5.318,19.6,1685091933368
,,5.297,19.6,1685091933438
,,5.266,19.6,1685091933508
,,5.256,19.6,1685091933579
,,5.276,19.6,1685091933649
,,5.245,19.6,1685091933798
,,5.297,19.6,1685091933824
,,5.318,19.6,1685091933982
47.328963333333334,4.086893333333333,5.370,0.0,1685091934000
,,5.370,19.6,1685091934009
,,5.370,19.6,1685091934009
,,5.328,19.6,1685091934167
,,5.287,19.6,1685091934193
,,5.266,19.6,1685091934222
,,5.308,19.6,1685091934351
,,5.328,19.6,1685091934378
,,5.370,19.6,1685091934536
,,5.380,19.6,1685091934563
,,5.360,19.6,1685091934563
,,5.328,19.6,1685091934721
,,5.308,19.6,1685091934748
,,5.256,19.6,1685091934906
,,5.266,19.6,1685091934929
,,5.297,19.6,1685091934959
47.32896666666667,4.086895,5.370,0.0,1685091935000
,,5.370,19.6,1685091935090
,,5.380,19.6,1685091935115
,,5.370,19.6,1685091935146
,,5.370,19.6,1685091935275
,,5.360,19.6,1685091935300
,,5.339,19.6,1685091935460
,,5.360,19.6,1685091935488
,,5.391,19.6,1685091935488
,,5.453,19.6,1685091935610
,,5.537,19.6,1685091935638
,,5.537,19.6,1685091935794
,,5.505,19.6,1685091935822
,,5.443,19.6,1685091935822
,,5.443,19.6,1685091935979
47.32896833333333,4.086898333333334,5.495,0.0,1685091936000
,,5.495,19.6,1685091936006
,,5.609,19.6,1685091936165
,,5.661,19.6,1685091936192
,,5.661,19.6,1685091936218
,,5.630,19.6,1685091936349
,,5.599,19.6,1685091936376
,,5.568,19.6,1685091936408
,,5.547,19.6,1685091936536
,,5.589,19.6,1685091936563
,,5.589,19.6,1685091936746
,,5.609,19.6,1685091936773
,,5.609,19.6,1685091936800
,,5.578,19.6,1685091936912
,,5.474,19.6,1685091936938
,,5.443,19.6,1685091936966
47.32897,4.086898333333334,5.453,0.0,1685091937000
,,5.453,19.6,1685091937097
,,5.453,19.6,1685091937126
,,5.474,19.6,1685091937282
,,5.443,19.6,1685091937308
,,5.464,19.6,1685091937308
,,5.453,19.6,1685091937365
,,5.464,19.6,1685091937429
,,5.464,19.6,1685091937499
,,5.474,19.6,1685091937571
,,5.464,19.6,1685091937641
,,5.474,19.6,1685091937711
,,5.453,19.6,1685091937781
,,5.432,19.6,1685091937851
,,5.432,19.6,1685091937921
,,5.443,19.6,1685091937992
47.32897,4.0869,5.495,0.0,1685091938000
,,5.495,19.6,1685091938061
,,5.505,19.6,1685091938134
,,5.484,19.6,1685091938206
,,5.432,19.6,1685091938274
,,5.401,19.6,1685091938343
,,5.401,19.6,1685091938413
,,5.443,19.6,1685091938483
,,5.484,19.6,1685091938553
,,5.505,19.6,1685091938623
,,5.484,19.6,1685091938693
,,5.474,19.6,1685091938763
,,5.464,19.6,1685091938833
,,5.453,19.6,1685091938903
,,5.443,19.6,1685091938973
47.32897333333334,4.086901666666666,5.453,0.0,1685091939000
,,5.453,19.6,1685091939043
,,5.453,19.6,1685091939113
,,5.432,19.6,1685091939183
,,5.422,19.6,1685091939253
,,5.401,19.6,1685091939323
,,5.370,19.6,1685091939393
,,5.360,19.6,1685091939463
,,5.349,19.6,1685091939533
,,5.339,19.6,1685091939603
,,5.360,19.6,1685091939673
,,5.370,19.6,1685091939743
,,5.360,19.6,1685091939813
,,5.339,19.6,1685091939883
,,5.339,19.6,1685091939953
47.32897666666666,4.086905,5.391,0.0,1685091940000
,,5.391,19.6,1685091940023
,,5.484,19.6,1685091940093
,,5.557,19.6,1685091940163
,,5.568,19.6,1685091940233
,,5.578,19.6,1685091940303
,,5.578,19.6,1685091940373
,,5.599,19.6,1685091940443
,,5.661,19.6,1685091940513
,,5.661,19.6,1685091940583
,,5.682,19.6,1685091940653
,,5.693,19.6,1685091940723
,,5.693,19.6,1685091940793
,,5.630,19.6,1685091940863
,,5.557,19.6,1685091940933
47.32898,4.086908333333333,5.474,0.0,1685091941000
,,5.474,19.6,1685091941003
,,5.505,19.6,1685091941073
,,5.547,19.6,1685091941143
,,5.578,19.6,1685091941213
,,5.526,19.6,1685091941283
,,5.464,19.6,1685091941353
,,5.464,19.6,1685091941423
,,5.495,19.6,1685091941493
,,5.537,19.6,1685091941563
,,5.568,19.6,1685091941633
,,5.599,19.6,1685091941703
,,5.641,19.6,1685091941773
,,5.651,19.6,1685091941843
,,5.620,19.6,1685091941913
,,5.568,19.6,1685091941983
47.328983333333326,4.0869116666666665,5.516,0.0,1685091942000
,,5.516,19.6,1685091942053
,,5.547,19.6,1685091942123
,,5.568,19.6,1685091942193
,,5.537,19.6,1685091942263
,,5.474,19.6,1685091942333
,,5.412,19.6,1685091942403
,,5.380,19.6,1685091942473
,,5.370,19.6,1685091942543
,,5.370,19.6,1685091942613
,,5.370,19.6,1685091942686
,,5.370,19.6,1685091942756
,,5.401,19.6,1685091942826
,,5.453,19.6,1685091942896
,,5.443,19.6,1685091942966
47.328983333333326,4.0869100000000005,5.453,0.0,1685091943000
,,5.453,19.6,1685091943036
,,5.464,19.6,1685091943106
,,5.474,19.6,1685091943177
,,5.495,19.6,1685091943246
,,5.505,19.6,1685091943316
,,5.516,19.6,1685091943386
,,5.537,19.6,1685091943456
,,5.537,19.6,1685091943526
,,5.537,19.6,1685091943596
,,5.495,19.6,1685091943666
,,5.474,19.6,1685091943736
,,5.464,19.6,1685091943806
,,5.453,19.6,1685091943876
,,5.443,19.6,1685091943946
47.328984999999996,4.0869116666666665,5.453,0.0,1685091944000
,,5.453,19.6,1685091944016
,,5.484,19.6,1685091944233
,,5.516,19.6,1685091944260
,,5.505,19.6,1685091944260
,,5.464,19.6,1685091944401
,,5.464,19.6,1685091944427
,,5.474,19.6,1685091944553
,,5.505,19.6,1685091944578
,,5.526,19.6,1685091944578
,,5.537,19.6,1685091944738
,,5.537,19.6,1685091944762
,,5.589,19.6,1685091944924
,,5.641,19.6,1685091944952
,,5.620,19.6,1685091944975
47.328984999999996,4.0869116666666665,5.589,0.0,1685091945000
,,5.589,19.6,1685091945132
,,5.568,19.6,1685091945159
,,5.630,19.6,1685091945159
,,5.672,19.6,1685091945300
,,5.693,19.6,1685091945328
,,5.682,19.6,1685091945485
,,5.672,19.6,1685091945509
,,5.661,19.6,1685091945538
,,5.630,19.6,1685091945670
,,5.557,19.6,1685091945694
,,5.505,19.6,1685091945724
,,5.537,19.6,1685091945855
,,5.599,19.6,1685091945879
47.328984999999996,4.086913333333333,5.620,0.0,1685091946000
,,5.620,19.6,1685091946040
,,5.568,19.6,1685091946071
,,5.505,19.6,1685091946099
,,5.495,19.6,1685091946225
,,5.505,19.6,1685091946254
,,5.516,19.6,1685091946277
,,5.537,19.6,1685091946326
,,5.599,19.6,1685091946396
,,5.713,19.6,1685091946467
,,5.797,19.6,1685091946536
,,5.797,19.6,1685091946606
,,5.807,19.6,1685091946676
,,5.818,19.6,1685091946746
,,5.880,19.6,1685091946816
,,5.942,19.6,1685091946886
,,5.974,19.6,1685091946956
,,5.984,19.6,1685091947026
,,6.015,19.6,1685091947096
,,6.046,19.6,1685091947166
47.328984999999996,4.086915,6.026,0.0,1685091949000
,,6.026,19.6,1685091949741
,,5.922,19.6,1685091949811
,,5.890,19.6,1685091949881
,,5.974,19.6,1685091949951
47.328984999999996,4.086915,6.078,0.0,1685091950000
,,6.078,19.6,1685091950021
,,6.046,19.6,1685091950091
,,5.994,19.6,1685091950161
,,6.067,19.6,1685091950231
,,6.161,19.6,1685091950301
,,6.192,19.6,1685091950371
,,6.088,19.6,1685091950440
,,6.036,19.6,1685091950510
,,6.026,19.6,1685091950581
,,6.067,19.6,1685091950651
,,6.109,19.6,1685091950721
,,5.984,19.6,1685091950791
,,5.859,19.6,1685091950860
,,5.984,19.6,1685091950929
47.328984999999996,4.086915,6.140,0.0,1685091951000
,,6.140,19.6,1685091951001
,,6.015,19.6,1685091951071
,,5.870,19.6,1685091951140
,,5.807,19.6,1685091951209
,,5.963,19.6,1685091951279
,,6.036,19.6,1685091951351
,,6.046,19.6,1685091951420
,,6.046,19.6,1685091951490
,,6.067,19.6,1685091951560
,,6.255,19.6,1685091951631
,,6.327,19.6,1685091951704
,,6.151,19.6,1685091951772
,,5.994,19.6,1685091951843
,,6.067,19.6,1685091951911
,,6.203,19.6,1685091951983
47.328983333333326,4.086916666666666,6.265,0.0,1685091952000
,,6.265,19.6,1685091952052
,,6.057,19.6,1685091952123
,,5.922,19.6,1685091952192
,,5.880,19.6,1685091952381
,,5.932,19.6,1685091952407
,,5.890,19.6,1685091952407
,,5.703,19.6,1685091952566
,,5.609,19.6,1685091952590
,,5.734,19.6,1685091952751
,,5.880,19.6,1685091952775
,,5.828,19.6,1685091952775
,,5.734,19.6,1685091952934
,,5.703,19.6,1685091952957
,,5.797,19.6,1685091952988
47.328983333333326,4.086916666666666,5.859,0.0,1685091953000
,,5.859,19.6,1685091953117
,,5.786,19.6,1685091953142
,,5.672,19.6,1685091953302
,,5.630,19.6,1685091953326
,,5.713,19.6,1685091953326
,,5.734,19.6,1685091953486
,,5.630,19.6,1685091953509
,,5.505,19.6,1685091953537
,,5.495,19.6,1685091953670
,,5.526,19.6,1685091953694
,,5.537,19.6,1685091953854
,,5.474,19.6,1685091953882
,,5.432,19.6,1685091953906
47.328983333333326,4.086916666666666,5.464,0.0,1685091954000
,,5.464,19.6,1685091954038
,,5.495,19.6,1685091954069
,,5.516,19.6,1685091954189
,,5.516,19.6,1685091954215
,,5.526,19.6,1685091954243
,,5.537,19.6,1685091954376
,,5.568,19.6,1685091954402
,,5.547,19.6,1685091954562
,,5.516,19.6,1685091954588
,,5.516,19.6,1685091954588
,,5.516,19.6,1685091954748
,,5.526,19.6,1685091954774
,,5.516,19.6,1685091954803
,,5.495,19.6,1685091954932
,,5.453,19.6,1685091954955
47.328983333333326,4.086916666666666,5.412,0.0,1685091955000
,,5.412,19.6,1685091955118
,,5.422,19.6,1685091955143
,,5.484,19.6,1685091955169
,,5.526,19.6,1685091955325
,,5.557,19.6,1685091955352
,,5.568,19.6,1685091955352
,,5.557,19.6,1685091955494
,,5.547,19.6,1685091955520
,,5.537,19.6,1685091955680
,,5.526,19.6,1685091955705
,,5.537,19.6,1685091955705
,,5.547,19.6,1685091955865
,,5.557,19.6,1685091955890
,,5.516,19.6,1685091955919
,,5.422,19.6,1685091955970
47.32898166666667,4.086915,5.349,0.0,1685091956000
,,5.349,19.6,1685091956040
,,5.328,19.6,1685091956110
,,5.318,19.6,1685091956180
,,5.318,19.6,1685091956249
,,5.318,19.6,1685091956321
,,5.308,19.6,1685091956391
,,5.318,19.6,1685091956461
,,5.318,19.6,1685091956531
,,5.297,19.6,1685091956601
,,5.276,19.6,1685091956671
,,5.297,19.6,1685091956741
,,5.360,19.6,1685091956811
,,5.401,19.6,1685091956882
,,5.432,19.6,1685091956952
47.32897833333333,4.086916666666666,5.453,0.0,1685091957000
,,5.453,19.6,1685091957022
,,5.464,19.6,1685091957092
,,5.453,19.6,1685091957162
,,5.432,19.6,1685091957232
,,5.401,19.6,1685091957302
,,5.380,19.6,1685091957372
,,5.391,19.6,1685091957442
,,5.391,19.6,1685091957512
,,5.401,19.6,1685091957582
,,5.432,19.6,1685091957652
,,5.432,19.6,1685091957722
,,5.422,19.6,1685091957792
,,5.380,19.6,1685091957862
,,5.370,19.6,1685091957932
47.32897666666666,4.086916666666666,5.370,0.0,1685091958000
,,5.370,19.6,1685091958002
,,5.391,19.6,1685091958072
,,5.412,19.6,1685091958142
,,5.422,19.6,1685091958212
,,5.401,19.6,1685091958282
,,5.422,19.6,1685091958352
,,5.453,19.6,1685091958422
,,5.443,19.6,1685091958492
,,5.412,19.6,1685091958563
,,5.412,19.6,1685091958632
,,5.443,19.6,1685091958702
,,5.474,19.6,1685091958772
,,5.495,19.6,1685091958842
,,5.505,19.6,1685091958912
,,5.547,19.6,1685091958982
47.32897500000001,4.086916666666666,5.620,0.0,1685091959000
,,5.620,19.6,1685091959052
,,5.630,19.6,1685091959122
,,5.589,19.6,1685091959192
,,5.568,19.6,1685091959262
,,5.578,19.6,1685091959332
,,5.630,19.6,1685091959402
,,5.651,19.6,1685091959472
,,5.672,19.6,1685091959542
,,5.713,19.6,1685091959613
,,5.734,19.6,1685091959683
,,5.724,19.6,1685091959754
,,5.641,19.6,1685091959823
,,5.547,19.6,1685091959892
,,5.557,19.6,1685091959962
47.32897500000001,4.086916666666666,5.620,0.0,1685091960000
,,5.620,19.6,1685091960032
,,5.651,19.6,1685091960106
,,5.672,19.6,1685091960172
,,5.651,19.6,1685091960243
,,5.630,19.6,1685091960312
,,5.589,19.6,1685091960382
,,5.505,19.6,1685091960452
,,5.432,19.6,1685091960522
,,5.412,19.6,1685091960592
,,5.453,19.6,1685091960662
,,5.484,19.6,1685091960732
,,5.464,19.6,1685091960802
,,5.401,19.6,1685091960874
,,5.370,19.6,1685091960944
47.32897333333334,4.086916666666666,5.349,0.0,1685091961000
,,5.349,19.6,1685091961014
,,5.339,19.6,1685091961084
,,5.349,19.6,1685091961154
,,5.360,19.6,1685091961224
,,5.380,19.6,1685091961294
,,5.412,19.6,1685091961364
,,5.422,19.6,1685091961434
,,5.401,19.6,1685091961504
,,5.370,19.6,1685091961574
,,5.380,19.6,1685091961644
,,5.412,19.6,1685091961714
,,5.422,19.6,1685091961784
,,5.391,19.6,1685091961854
,,5.349,19.6,1685091961924
,,5.318,19.6,1685091961994
,,5.318,19.6,1685091962063
,,5.308,19.6,1685091962203
,,5.308,19.6,1685091962273
,,5.318,19.6,1685091962478
,,5.318,19.6,1685091962505
,,5.328,19.6,1685091962505
,,5.318,19.6,1685091962664
,,5.318,19.6,1685091962688
,,5.287,19.6,1685091962823
47.32897166666667,4.086915,5.318,0.0,1685091963000
47.32897,4.086913333333333,5.318,0.0,1685091963000
,,5.318,19.6,1685091963019
,,5.328,19.6,1685091963019
